,val_loss,val_mae,val_mse,loss,mae,mse
0,52.98819965934446,6.061295986175537,52.98820114135742,248.28125084093966,8.583288192749023,248.28123474121094
1,26.205200260906434,3.947519302368164,26.2052001953125,20.124522416156182,3.3901875019073486,20.124513626098633
2,128.66741048002166,6.656346321105957,128.6674041748047,17.205442394332792,3.1033172607421875,17.2054443359375
3,65.91548795459221,5.040421009063721,65.91548156738281,16.718372817579244,3.0507895946502686,16.718374252319336
4,28.380944327344693,3.8841028213500977,28.380945205688477,16.6024539922793,3.0395805835723877,16.60245704650879
5,15.930338675587617,2.8888657093048096,15.930337905883789,16.57419170797546,3.0361926555633545,16.57419204711914
6,24.241675071982783,3.6431894302368164,24.241674423217773,16.42013435765844,3.0200343132019043,16.42013168334961
7,12.803775383540856,2.599506378173828,12.803775787353516,16.452528788935147,3.023421287536621,16.452526092529297
8,33.07149292844909,4.015595436096191,33.071495056152344,16.08238461735833,2.98542857170105,16.082386016845703
9,30.858662354696317,4.105772018432617,30.85866355895996,15.767484933982372,2.9511096477508545,15.767483711242676
10,15.00975278498728,2.8115084171295166,15.00975227355957,14.002588556166716,2.767613410949707,14.00258731842041
11,33.14501946565606,4.059879779815674,33.14501953125,10.773730701987455,2.4063336849212646,10.773735046386719
12,27.561655330504223,3.5481839179992676,27.561655044555664,8.946596031186687,2.2027621269226074,8.9465970993042
13,12.972959400568516,2.7107527256011963,12.9729585647583,7.363495166060184,2.024754047393799,7.363496780395508
14,19.390463417541078,2.8390886783599854,19.39046287536621,6.810483957610543,1.9546349048614502,6.810484409332275
15,47.23217735720988,4.352054119110107,47.232177734375,6.208287929222137,1.876346230506897,6.20828914642334
16,5.704327656593712,1.7114442586898804,5.704327583312988,5.651818311772212,1.7942520380020142,5.651817798614502
17,8.375272534599489,1.9384751319885254,8.375272750854492,5.051746059405879,1.7059837579727173,5.0517449378967285
18,15.804944419143407,2.635549545288086,15.804944038391113,4.785496949914613,1.6603537797927856,4.785493850708008
19,4.031150969557068,1.487445592880249,4.031151294708252,4.397964671699533,1.6037695407867432,4.397965908050537
20,3.542341849292753,1.359008550643921,3.542341470718384,4.489329056649967,1.6169148683547974,4.489327430725098
21,3.8656996614762624,1.418915867805481,3.8656997680664062,4.154658653577292,1.5591994524002075,4.154656410217285
22,4.891486197629966,1.6789284944534302,4.891485691070557,4.444073985232403,1.599971055984497,4.444075584411621
23,3.944274820351332,1.4333146810531616,3.944275379180908,4.199488939266086,1.561480164527893,4.199488639831543
24,3.2214813765372594,1.3607865571975708,3.2214813232421875,4.0258812559946255,1.5329833030700684,4.025880336761475
25,2.9807766612533086,1.2639803886413574,2.98077654838562,3.8862515007483878,1.5038487911224365,3.8862507343292236
26,3.035968774368147,1.2944526672363281,3.0359690189361572,4.447225977352138,1.5983006954193115,4.447225093841553
27,4.302504562550114,1.3793630599975586,4.302504539489746,4.360784052919748,1.5880489349365234,4.360783100128174
28,2.654274641730848,1.2244035005569458,2.6542742252349854,3.782346067536511,1.4843186140060425,3.7823452949523926
29,3.8759582023477117,1.4894180297851562,3.87595796585083,3.6760136159393006,1.4630122184753418,3.6760151386260986
30,5.758956154336985,1.7916971445083618,5.758955955505371,3.8493048220784782,1.4953820705413818,3.8493049144744873
31,3.996463986765243,1.4399348497390747,3.9964637756347656,4.467381025933219,1.603600263595581,4.467381954193115
32,4.534800402904184,1.3425028324127197,4.534801006317139,3.8823190037182136,1.4866188764572144,3.8823177814483643
33,3.1400341749319396,1.2915115356445312,3.1400346755981445,3.490161785459067,1.4247567653656006,3.4901623725891113
34,5.070395287744849,1.584495186805725,5.070394992828369,3.5696525948966897,1.4414267539978027,3.569652557373047
35,3.345988999253508,1.381469964981079,3.3459887504577637,3.7984240330229135,1.4847242832183838,3.798424482345581
36,3.0546494437314564,1.3046900033950806,3.0546493530273438,3.7356464416327015,1.47129225730896,3.7356457710266113
37,2.430179943902591,1.137921690940857,2.430180072784424,3.430085656300567,1.4128299951553345,3.4300858974456787
38,2.967959316362302,1.252583622932434,2.967959403991699,3.4740031214592717,1.4206559658050537,3.4740025997161865
39,3.3318948966082162,1.2747087478637695,3.331895112991333,3.3081684584459716,1.388323187828064,3.3081681728363037
40,3.6693338704711325,1.4076038599014282,3.6693339347839355,3.4347068439518496,1.412222981452942,3.434706449508667
41,2.396218215311041,1.0760973691940308,2.3962180614471436,3.3701013387119825,1.3950328826904297,3.370100736618042
42,3.856437594963619,1.4318912029266357,3.8564376831054688,3.357930514638128,1.3990600109100342,3.357931137084961
43,3.0098078690313126,1.3416939973831177,3.00980806350708,3.370538626690742,1.3986066579818726,3.3705387115478516
44,4.204406549698688,1.4521139860153198,4.20440673828125,3.0997465487674907,1.3451026678085327,3.099747657775879
