,val_loss,val_mae,val_mse,loss,mae,mse
0,38.16561822414654,4.609891414642334,38.165618896484375,141.63408461707962,5.9271745681762695,141.6340789794922
1,34.1803306567291,4.392846584320068,34.180328369140625,8.783493052328808,2.118142604827881,8.783492088317871
2,21.420260790661416,3.383450508117676,21.420263290405273,6.582314842190292,1.8019804954528809,6.582315444946289
3,18.120603410740298,3.131516218185425,18.120601654052734,5.388375766813152,1.618747591972351,5.388376235961914
4,10.375188869535762,2.3038082122802734,10.375187873840332,4.789731340080002,1.5195304155349731,4.789731025695801
5,16.706406787542296,3.122816562652588,16.706409454345703,4.550858302918122,1.4915673732757568,4.550858974456787
6,9.137018608572918,2.1537208557128906,9.137018203735352,4.215856467316746,1.4329767227172852,4.215857028961182
7,8.920789035016142,2.1394875049591064,8.92078971862793,3.9902448227540024,1.3989053964614868,3.990244150161743
8,14.068463554566808,2.85679292678833,14.068463325500488,3.7027735412717027,1.3463945388793945,3.702773332595825
9,7.1615656873732725,1.903380274772644,7.161566257476807,3.680570189870485,1.3618264198303223,3.6805691719055176
10,8.651678533210735,2.1310982704162598,8.651679039001465,3.387795910881254,1.3070080280303955,3.387796640396118
11,10.32165611795941,2.400738000869751,10.321656227111816,3.2365142037992296,1.2844996452331543,3.236513137817383
12,10.122242685161183,2.3652992248535156,10.122241973876953,3.0816229972268134,1.257853388786316,3.081622362136841
13,5.199506842660878,1.6016459465026855,5.199506759643555,2.9966770156642686,1.2466124296188354,2.996676445007324
14,5.647319107014668,1.6877319812774658,5.6473188400268555,2.8102442094016875,1.2068387269973755,2.8102447986602783
15,4.384383892897699,1.5200130939483643,4.384383678436279,2.8065102234563297,1.2155731916427612,2.8065104484558105
16,4.733699407070187,1.5222563743591309,4.733699321746826,2.644210712761127,1.178946614265442,2.6442112922668457
17,5.178748592518146,1.6209149360656738,5.17874813079834,2.459696980241143,1.134455919265747,2.4596962928771973
18,4.134444522191478,1.429247498512268,4.134444713592529,2.3917635052249193,1.1241930723190308,2.391763925552368
